$InterTypeFields,$InterTypeConstructors,$AspectConstructors,$InterfaceMethods,$Advice,$ClassFields,$CodeFormatter,$AspectFields,$States,$InterfaceFields,$Base,$InterTypeMethods,$Classes,$ClassMethods,$Aspects,$AspectMethods,$Interfaces,$ClassConstructors,$Pointcuts,$<AnalysisTime
0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,116520000.0
0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,0,116200000.0
0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,119320000.0
0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,1,0,119150000.0
1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,117775000.0
1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,0,0,117150000.0
1,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,121150000.0
0,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,115790000.0
0,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,121190000.0
1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,119880000.0
0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,116450000.0
0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,115160000.0
1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,120310000.0
0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,118400000.0
1,1,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,117000000.0
0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,118350000.0
1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,116330000.0
0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,119000000.0
0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,120185000.0
0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,115350000.0
0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,117540000.0
1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,0,1,1,117240000.0
0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,122240000.0
1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,1,117360000.0
1,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,1,124155000.0
0,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,118780000.0
1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,119620000.0
1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,120400000.0
0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,116295000.0
1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,122890000.0
1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,116565000.0
1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,115660000.0
1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,121295000.0
0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,119300000.0
1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,118060000.0
0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,119870000.0
1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,119960000.0
0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,119950000.0
1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,121490000.0
1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,117895000.0
1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,143970000.0
1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,116890000.0
1,0,0,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,119630000.0
1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,120210000.0
0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,116420000.0
1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1,119460000.0
0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,117310000.0
0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,121160000.0
1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,119415000.0
0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,116375000.0
1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,115890000.0
1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0,1,116470000.0
0,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,117855000.0
0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,117930000.0
0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,0,1,1,118520000.0
1,1,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,151700000.0
1,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,116870000.0
1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,116765000.0
1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,117710000.0
0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,117620000.0
0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,122610000.0
0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,119790000.0
1,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,144825000.0
1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,120550000.0
1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,115830000.0
1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,115830000.0
1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,116215000.0
1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,118170000.0
0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1,118990000.0
0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,117080000.0
1,1,0,1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,122630000.0
1,1,0,1,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,116605000.0
1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,1,1,116450000.0
1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,119930000.0
0,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,117890000.0
1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,151790000.0
0,0,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,119460000.0
0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,118630000.0
1,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,117780000.0
0,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,115830000.0
1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,124150000.0
0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,118965000.0
1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,122540000.0
1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,116455000.0
1,0,0,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,124605000.0
1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,122180000.0
0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,119645000.0
0,0,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,121020000.0
1,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,117280000.0
1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,118260000.0
0,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,117855000.0
1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,122835000.0
0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,156420000.0
0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,155690000.0
1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0,115460000.0
1,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,117935000.0
0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,119230000.0
1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,119180000.0
1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,117430000.0
0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0,0,119510000.0
0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,1,1,116380000.0
0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,118500000.0
0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,118710000.0
0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1,116685000.0
0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,123625000.0
1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,120430000.0
0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,1,119450000.0
1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,115530000.0
0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,122065000.0
0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,147080000.0
0,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,151590000.0
1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,116840000.0
1,0,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,116375000.0
0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,116995000.0
0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,120910000.0
0,1,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,119290000.0
1,1,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,126310000.0
0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,118380000.0
1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0,1,1,120890000.0
1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,127810000.0
1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,120440000.0
0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,119180000.0
0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,117790000.0
1,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,117155000.0
0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,1,116920000.0
0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,1,119300000.0
1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,116670000.0
1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,118520000.0
0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,121625000.0
1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,120505000.0
0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,121640000.0
0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,1,145700000.0
0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,116350000.0
0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,118130000.0
0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,116000000.0
1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,116930000.0
0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,120855000.0
1,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,116920000.0
0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,116490000.0
0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,120400000.0
0,0,1,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,116840000.0
0,1,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,116530000.0
0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,117080000.0
1,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,116075000.0
0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,0,1,0,0,130610000.0
1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,119485000.0
0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,119960000.0
1,0,1,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,117695000.0
1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,117075000.0
0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,120190000.0
1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,116170000.0
0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,117240000.0
0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,0,121365000.0
0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,144900000.0
0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,1,0,122095000.0
0,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,0,0,120800000.0
0,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,117430000.0
1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,1,120070000.0
0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,119120000.0
1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,116660000.0
0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,119300000.0
1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,117970000.0
1,0,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,117860000.0
0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,116530000.0
1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,119390000.0
0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,0,121640000.0
1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,118010000.0
1,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,116020000.0
0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,121050000.0
0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,121580000.0
1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,119620000.0
0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,115570000.0
0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,153070000.0
0,0,0,1,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,116090000.0
0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,119460000.0
1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,124940000.0
1,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,116760000.0
0,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,122440000.0
1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,116560000.0
0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,117700000.0
0,1,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,117890000.0
0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,126560000.0
1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,116680000.0
0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,0,116550000.0
1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,118570000.0
1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,117150000.0
0,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,120035000.0
0,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,117305000.0
1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,116215000.0
0,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,143900000.0
0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,118060000.0
0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,0,116295000.0
0,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,154770000.0
1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,118770000.0
1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,151310000.0
1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,117490000.0
0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,118645000.0
1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,116140000.0
1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,117465000.0
0,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1,0,116920000.0
1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,125590000.0
1,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,126010000.0
1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,119940000.0
1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,121800000.0
0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,123850000.0
1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,122625000.0
1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,152750000.0
1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,118455000.0
1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,117660000.0
0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,116915000.0
0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,118190000.0
0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,126280000.0
0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,117310000.0
0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,119105000.0
0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,0,0,156050000.0
0,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,116090000.0
1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,145960000.0
1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,121950000.0
0,1,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,117620000.0
0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,115980000.0
1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,117730000.0
0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,151630000.0
0,0,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,0,0,115480000.0
0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,120600000.0
0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,0,116680000.0
1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,120660000.0
1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,117230000.0
1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,151660000.0
1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,1,118085000.0
1,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,118010000.0
0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,0,121445000.0
1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,121640000.0
0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,120470000.0
1,0,0,1,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,118520000.0
0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,118990000.0
1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,126620000.0
1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,118300000.0
0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,129600000.0
0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,1,115320000.0
0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,117160000.0
0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,118245000.0
0,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,1,116910000.0
0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,120975000.0
0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,116940000.0
1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,144260000.0
1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,117545000.0
0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,120705000.0
0,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,0,1,1,119095000.0
0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,122620000.0
0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,144440000.0
1,1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,143460000.0
0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,0,118010000.0
0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,120600000.0
0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,145345000.0
1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,146920000.0
0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,116800000.0
1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,144260000.0
0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,119025000.0
0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,118165000.0
1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,115660000.0
1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,0,116370000.0
1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,0,120035000.0
1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,118140000.0
1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,0,118300000.0
0,0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,118865000.0
1,1,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,1,0,118275000.0
0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,115090000.0
1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,0,118635000.0
1,1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,125540000.0
1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,115745000.0
0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,118010000.0
0,0,0,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,1,118010000.0
1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,1,118710000.0
1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,119020000.0
1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,118680000.0
0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,119190000.0
0,1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,119780000.0
0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,1,120660000.0
1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,119685000.0
1,1,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,1,121300000.0
1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,117490000.0
0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,115420000.0
1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,149925000.0
0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,120860000.0
1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,1,117210000.0
1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,118400000.0
1,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,1,119770000.0
1,1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,144785000.0
0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,120730000.0
0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,118560000.0
0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,120550000.0
0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,0,0,117780000.0
0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,144275000.0
1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,119610000.0
0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,152190000.0
1,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,122325000.0
1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,153270000.0
1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,119460000.0
0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,0,143870000.0
0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,149925000.0
0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,120415000.0
1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,120700000.0
1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,157520000.0
0,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,118165000.0
1,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,125075000.0
0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1,0,118540000.0
1,1,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,121960000.0
0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,117590000.0
0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,129460000.0
1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,118245000.0
0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,116930000.0
0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,119150000.0
0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,144250000.0
0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,122870000.0
